human_symbol	mouse_symbol
AGO3	Ago2
AGO4	Ago4
AGO4	Ago1
AGO4	Ago2
AGO4	Ago3
AGPAT1	Agpat1
AGPAT2	Agpat2
AGPAT3	Agpat3
AGPAT3	Agpat4
AGPAT4	Agpat4
AGPAT4	Agpat3
AGPAT5	Agpat5
AGPS	Agps
AGR2	Agr2
AGR2	Agr3
AGR3	Agr3
AGR3	Agr2
AGRN	Agrn
AGRP	Agrp
AGT	Agt
AGTPBP1	Agtpbp1
AGTPBP1	Agbl1
AGTR1	Agtr1a
AGTR1	Agtr1b
AGTR2	Agtr2
AGTRAP	Agtrap
AGXT	Agxt
AGXT2	Agxt2
AHCTF1	Ahctf1
AHCY	Ahcy
AHCY	Gm4737
AHCYL1	Ahcyl1
AHCYL1	Ahcyl2
AHCYL2	Ahcyl2
AHCYL2	Ahcyl1
AHDC1	Ahdc1
AHI1	Ahi1
AHNAK	Ahnak
AHNAK	Ahnak2
AHNAK2	Ahnak2
AHNAK2	Ahnak
AHR	Ahr
AHRR	Ahrr
AHSA1	Ahsa1
AHSA1	Ahsa2
AHSG	Ahsg
AHSP	Ahsp
AICDA	Aicda
AICDA	Apobec2
AIDA	Aida
AIF1	Aif1
AIF1	Aif1l
AIF1L	Aif1l
AIF1L	Aif1
AIFM1	Aifm1
AIFM2	Aifm2
AIFM3	Aifm3
AIG1	Aig1
AIG1	Adtrp
AIM2	Aim2
AIM2	Ifi207
AIM2	Ifi205
AIM2	Ifi202b
AIM2	Ifi209
AIM2	Ifi208
AIM2	Ifi211
AIM2	Ifi214
AIM2	Ifi206
AIM2	Ifi213
AIM2	Mndal
AIM2	Ifi203
AIM2	Ifi204
AIMP1	Aimp1
AIMP2	Aimp2
AIP	Aip
AIP	Aipl1
AIPL1	Aipl1
AIPL1	Aip
AIRE	Aire
AJAP1	Ajap1
AJM1	Ajm1
AJUBA	Ajuba
AK1	Ak1
AK2	Ak2
AK3	Ak3
AK3	Ak4
AK4	Ak4
AK4	Ak3
AK5	Ak5
AK6	Ak6
AK7	Ak7
AK8	Ak8
AK9	Ak9
AKAIN1	Akain1
AKAP1	Akap1
AKAP10	Akap10
AKAP11	Akap11
AKAP12	Akap12
AKAP13	Akap13
AKAP14	Akap14
AKAP17A	Akap17b
AKAP17A	Akap17a
AKAP17BP	Akap17b
AKAP3	Akap3
AKAP3	Akap4
AKAP4	Akap4
AKAP4	Akap3
AKAP5	Akap5
AKAP6	Akap6
AKAP7	Akap7
AKAP8	Akap8
AKAP8L	Akap8l
AKAP9	Akap9
AKIP1	Akip1
AKIRIN1	Akirin1
AKIRIN2	Akirin2
AKNA	Akna
AKNAD1	Aknad1
AKR1A1	Akr1a1
AKR1B1	Akr1b3
AKR1B10	Akr1b8
AKR1B10	Akr1b10
AKR1B10	Akr1b7
AKR1B15	Akr1b8
AKR1B15	Akr1b7
AKR1B15	Akr1b10
AKR1C1	Akr1c20
AKR1C1	Akr1c6
AKR1C1	Akr1cl
AKR1C1	Akr1c21
AKR1C1	Akr1c18
AKR1C1	Akr1c14
AKR1C1	Akr1c12
AKR1C1	Akr1c13
AKR1C1	Akr1c19
AKR1C2	Akr1c6
AKR1C2	Akr1c20
AKR1C2	Akr1cl
AKR1C2	Akr1c21
AKR1C2	Akr1c18
AKR1C2	Akr1c14
AKR1C2	Akr1c12
AKR1C2	Akr1c13
AKR1C2	Akr1c19
AKR1C3	Akr1cl
AKR1C3	Akr1c6
AKR1C3	Akr1c18
AKR1C3	Akr1c20
AKR1C3	Akr1c21
AKR1C3	Akr1c14
AKR1C3	Akr1c12
AKR1C3	Akr1c13
AKR1C3	Akr1c19
AKR1C4	Akr1c6
AKR1C4	Akr1c20
AKR1C4	Akr1cl
AKR1C4	Akr1c21
AKR1C4	Akr1c18
AKR1C4	Akr1c14
AKR1C4	Akr1c12
AKR1C4	Akr1c13
AKR1C4	Akr1c19
AKR1D1	Akr1d1
AKR1E2	Akr1e1
AKR7A2	Akr7a5
AKR7A3	Akr7a5
AKR7L	Akr7a5
AKT1	Akt1
AKT1	Akt2
AKT1	Akt3
AKT1S1	Akt1s1
AKT2	Akt2
AKT2	Akt3
AKT2	Akt1
AKT3	Akt3
AKT3	Akt2
AKT3	Akt1
AKTIP	Aktip
AL132709.6	AF357428
AL132709.6	AF357341
AL645922.1	C2
ALAD	Alad
ALAS1	Alas1
ALAS1	Alas2
ALAS2	Alas2
ALAS2	Alas1
ALB	Alb
ALCAM	Alcam
ALDH16A1	Aldh16a1
ALDH18A1	Aldh18a1
ALDH1A1	Aldh1a1
ALDH1A1	Aldh1a7
ALDH1A1	Aldh1a2
ALDH1A1	Aldh1a3
ALDH1A1	Aldh1b1
ALDH1A1	Aldh2
ALDH1A2	Aldh1a2
ALDH1A2	Aldh1a7
ALDH1A2	Aldh1a1
ALDH1A2	Aldh1a3
ALDH1A2	Aldh1b1
ALDH1A2	Aldh2
ALDH1A3	Aldh1a3
ALDH1A3	Aldh1a2
ALDH1A3	Aldh1a7
ALDH1A3	Aldh1a1
ALDH1A3	Aldh1b1
ALDH1A3	Aldh2
ALDH1B1	Aldh1b1
ALDH1B1	Aldh2
ALDH1B1	Aldh1a2
ALDH1B1	Aldh1a7
ALDH1B1	Aldh1a1
ALDH1B1	Aldh1a3
ALDH1L1	Aldh1l1
ALDH1L1	Aldh1l2
ALDH1L2	Aldh1l2
ALDH1L2	Aldh1l1
ALDH2	Aldh2
ALDH2	Aldh1b1
ALDH2	Aldh1a2
ALDH2	Aldh1a7
ALDH2	Aldh1a1
ALDH2	Aldh1a3
ALDH3A1	Aldh3a1
ALDH3A1	Aldh3a2
ALDH3A2	Aldh3a2
ALDH3A2	Aldh3a1
ALDH3B1	Aldh3b1
ALDH3B1	Aldh3b3
ALDH3B1	Aldh3b2
ALDH3B2	Aldh3b3
ALDH3B2	Aldh3b2
ALDH3B2	Aldh3b1
ALDH4A1	Aldh4a1
ALDH5A1	Aldh5a1
ALDH6A1	Aldh6a1
ALDH7A1	Aldh7a1
ALDH8A1	Aldh8a1
ALDH9A1	Aldh9a1
ALDOA	Aldoart2
ALDOA	Aldoart1
ALDOA	Aldoa
ALDOA	Aldoa
ALDOA	Aldoc
ALDOA	Aldoa
ALDOB	Aldob
ALDOC	Aldoc
ALDOC	Aldoart2
ALDOC	Aldoart1
ALDOC	Aldoa
ALG1	Alg1
ALG10	Alg10
ALG10B	Alg10b
ALG11	Alg11
ALG12	Alg12
ALG13	Alg13
ALG13	Glt28d2
ALG14	Alg14
ALG1L	Alg1
ALG1L2	Alg1
ALG2	Alg2
ALG3	Alg3
ALG5	Alg5
ALG6	Alg6
ALG8	Alg8
ALG9	Alg9
ALK	Alk
ALK	Ltk
ALKAL1	Alkal1
ALKAL1	Alkal2
ALKAL2	Alkal2
ALKAL2	Alkal1
ALKBH1	Alkbh1
ALKBH2	Alkbh2
ALKBH3	Alkbh3
ALKBH3	Gm27027
ALKBH4	Alkbh4
ALKBH5	Alkbh5
ALKBH6	Alkbh6
ALKBH7	Alkbh7
ALKBH8	Alkbh8
ALLC	Allc
ALMS1	Alms1
ALMS1	Alms1-ps2
ALOX12	Alox12
ALOX12	Alox12e
ALOX12	Alox15
ALOX12B	Alox12b
ALOX12B	Alox8
ALOX12B	Aloxe3
ALOX12B	Alox5
ALOX12P2	Alox12e
ALOX12P2	Alox15
ALOX12P2	Alox12
ALOX15	Alox15
ALOX15	Alox12e
ALOX15	Alox12
ALOX15B	Alox8
ALOX15B	Alox12b
ALOX15B	Aloxe3
ALOX15B	Alox5
ALOX5	Alox5
ALOX5	Alox8
ALOX5	Alox12b
ALOX5	Aloxe3
ALOX5AP	Alox5ap
ALOXE3	Aloxe3
ALOXE3	Alox8
ALOXE3	Alox12b
ALOXE3	Alox5
ALPG	Alppl2
ALPG	Alpi
ALPG	Akp3
ALPI	Akp3
ALPI	Alppl2
ALPI	Alpi
ALPK1	Alpk1
ALPK2	Alpk2
ALPK3	Alpk3
ALPL	Alpl
ALPP	Alpi
ALPP	Alppl2
ALPP	Akp3
ALS2	Als2
ALS2CL	Als2cl
ALX1	Alx1
ALX3	Alx3
ALX4	Alx4
ALYREF	Alyref
ALYREF	Alyref2
ALYREF	Gm4302
ALYREF	Gm4303
ALYREF	Gm4307
ALYREF	Gm4340
ALYREF	Gm21293
ALYREF	4931428L18Rik
ALYREF	Gm6763
ALYREF	Gm5698
ALYREF	Gm4301
ALYREF	Gm4305
ALYREF	Gm4312
ALYREF	Gm20765
ALYREF	Gm21312
ALYREF	Gm8764
ALYREF	Gm21304
AMACR	Amacr
AMBN	Ambn
AMBP	Ambp
AMBRA1	Ambra1
AMD1	Amd1
AMD1	Amd2
AMDHD1	Amdhd1
AMDHD2	Amdhd2
AMELX	Amelx
AMELY	Amelx
AMER1	Amer1
AMER2	Amer2
AMER3	Amer3
AMFR	Amfr
AMH	Amh
AMHR2	Amhr2
AMIGO1	Amigo1
AMIGO2	Amigo2
AMIGO3	Amigo3
AMMECR1	Ammecr1
AMMECR1	Ammecr1l
AMMECR1L	Ammecr1l
AMMECR1L	Ammecr1
AMN	Amn
AMN1	Amn1
AMOT	Amot
AMOTL1	Amotl1
AMOTL2	Amotl2
AMPD1	Ampd1
AMPD1	Ampd3
AMPD1	Ampd2
AMPD2	Ampd2
AMPD2	Ampd3
AMPD2	Ampd1
AMPD3	Ampd3
AMPD3	Ampd1
AMPD3	Ampd2
AMPH	Amph
AMT	Amt
AMTN	Amtn
AMY1A	Amy1
AMY1A	Amy2a5
AMY1A	Amy2a4
AMY1A	Amy2a3
AMY1A	Amy2a2
AMY1A	Amy2a1
AMY1B	Amy1
AMY1B	Amy2a2
AMY1B	Amy2a4
AMY1B	Amy2a3
AMY1B	Amy2a5
AMY1B	Amy2a1
AMY1C	Amy1
AMY1C	Amy2a2
AMY1C	Amy2a4
AMY1C	Amy2a3
AMY1C	Amy2a5
AMY1C	Amy2a1
AMY2A	Amy1
AMY2A	Amy2a4
AMY2A	Amy2a5
AMY2A	Amy2a2
AMY2A	Amy2a3
AMY2A	Amy2a1
AMY2B	Amy1
AMY2B	Amy2a5
AMY2B	Amy2a2
AMY2B	Amy2a4
AMY2B	Amy2a3
AMY2B	Amy2a1
AMZ1	Amz1
AMZ2	Amz2
ANAPC1	Anapc1
ANAPC10	Anapc10
ANAPC11	Anapc11
ANAPC13	Anapc13
ANAPC15	Anapc15
ANAPC15	Anapc15-ps
ANAPC16	Anapc16
ANAPC1P1	Anapc1
ANAPC2	Anapc2
ANAPC4	Anapc4
ANAPC5	Anapc5
ANAPC7	Anapc7
ANG	Ang
ANG	Ang2
ANG	Ang4
ANG	Ang5
ANG	Ang6
ANG	Ang3
ANGEL1	Angel1
ANGEL2	Angel2
ANGPT1	Angpt1
ANGPT2	Angpt2
ANGPT4	Angpt4
ANGPTL1	Angptl1
ANGPTL2	Angptl2
ANGPTL3	Angptl3
ANGPTL4	Angptl4
ANGPTL5	Gm19324
ANGPTL6	Angptl6
ANGPTL7	Angptl7
ANGPTL8	Angptl8
ANK1	Ank1
ANK1	Ank2
ANK2	Ank2
ANK2	Ank1
ANK3	Ank3
ANK3	Ank1
ANK3	Ank2
ANKAR	Ankar
ANKDD1A	Ankdd1a
ANKDD1A	Ankdd1b
ANKDD1B	Ankdd1b
ANKDD1B	Ankdd1a
ANKEF1	Ankef1
ANKFN1	Ankfn1
ANKFY1	Ankfy1
ANKH	Ank
ANKHD1	Ankhd1
ANKHD1	Ankrd17
ANKHD1	Maskbp3
ANKHD1-EIF4EBP3	Ankhd1
ANKHD1-EIF4EBP3	Ankrd17
ANKHD1-EIF4EBP3	Maskbp3
ANKIB1	Ankib1
ANKK1	Ankk1
ANKK1	Ripk4
ANKLE1	Ankle1
ANKLE2	Ankle2
ANKMY1	Ankmy1
ANKMY2	Ankmy2
ANKRA2	Ankra2
ANKRD1	Ankrd1
ANKRD1	Ankrd2
ANKRD1	Ankrd23
ANKRD10	Ankrd10
ANKRD10	Asb15
ANKRD11	Ankrd11
ANKRD12	Ankrd12
ANKRD13A	Ankrd13a
ANKRD13B	Ankrd13b
ANKRD13B	Ankrd13d
ANKRD13C	Ankrd13c
ANKRD13D	Ankrd13d
ANKRD13D	Ankrd13b
ANKRD16	Ankrd16
ANKRD17	Ankrd17
ANKRD17	Ankhd1
ANKRD18A	Ankrd26
ANKRD18A	A26c3
ANKRD18A	Potegl
ANKRD18B	Ankrd26
ANKRD18B	A26c3
ANKRD18B	Potegl
ANKRD19P	4930467E23Rik
ANKRD2	Ankrd2
ANKRD2	Ankrd1
ANKRD2	Ankrd23
ANKRD20A1	A26c3
ANKRD20A1	Ankrd26
ANKRD20A1	Potegl
ANKRD20A2P	Ankrd26
ANKRD20A3P	Ankrd26
ANKRD20A4P	Ankrd26
ANKRD20A4P	A26c3
ANKRD20A4P	Potegl
ANKRD20A8P	Ankrd26
ANKRD20A8P	Potegl
ANKRD22	Ankrd22
ANKRD23	Ankrd23
ANKRD23	Ankrd1
ANKRD23	Ankrd2
ANKRD23	Gm42417
ANKRD24	Ankrd24
ANKRD26	Ankrd26
ANKRD26	A26c3
ANKRD26	Potegl
ANKRD26P1	4930467E23Rik
ANKRD26P1	Gm21119
ANKRD26P1	Gm31371
ANKRD26P1	Gm45861
ANKRD26P1	A26c3
ANKRD26P1	Poteg
ANKRD26P1	Potegl
ANKRD26P1	A26c2
ANKRD26P1	Gm7697
ANKRD26P1	Gm9495
ANKRD26P1	Gm15319
ANKRD27	Ankrd27
ANKRD28	Ankrd28
ANKRD28	Ankrd52
ANKRD28	Ankrd44
ANKRD29	Ankrd29
ANKRD30A	Ankrd26
ANKRD30A	Potegl
ANKRD30B	Ankrd26
ANKRD30BL	4930467E23Rik
ANKRD30BL	Ankrd36
ANKRD30BL	A26c3
ANKRD30BL	Poteg
ANKRD30BL	Potegl
ANKRD30BL	Ankrd7
ANKRD30BL	Gm15319
ANKRD30BL	Gm21119
ANKRD31	Ankrd31
ANKRD33	Ankrd33
ANKRD33	Ankrd33b
ANKRD33B	Ankrd33b
ANKRD33B	Ankrd33
ANKRD34A	Ankrd34a
ANKRD34B	Ankrd34b
ANKRD34C	Ankrd34c
ANKRD35	Ankrd35
ANKRD36	Ankrd26
ANKRD36B	Ankrd26
ANKRD36C	Ankrd26
ANKRD37	Ankrd37
ANKRD39	Ankrd39
ANKRD40	Ankrd40
ANKRD40CL	Gm21885
ANKRD42	Ankrd42
ANKRD44	Ankrd44
ANKRD44	Ankrd28
ANKRD44	Ankrd52
ANKRD45	Ankrd45
ANKRD46	Ankrd46
ANKRD49	Ankrd49
ANKRD50	Ankrd50
ANKRD52	Ankrd52
ANKRD52	Ankrd28
ANKRD52	Ankrd44
ANKRD53	Ankrd53
ANKRD54	Ankrd54
ANKRD55	Ankrd55
ANKRD6	Ankrd6
ANKRD60	Ankrd60
ANKRD61	Ankrd61
ANKRD62	Ankrd26
ANKRD62	A26c3
ANKRD62	Potegl
ANKRD62	Ccdc144b
ANKRD63	Ankrd63
ANKRD65	Ankrd65
ANKRD66	Ankrd66
ANKRD7	Ankrd7
ANKRD7	A26c3
ANKRD7	Poteg
ANKRD7	Potegl
ANKRD7	4930467E23Rik
ANKRD7	A26c2
ANKRD7	Gm7697
ANKRD7	Gm9495
ANKRD7	Gm15319
ANKRD7	Gm21119
ANKRD7	Gm31371
ANKRD7	Gm45861
ANKRD9	Ankrd9
ANKS1A	Anks1
ANKS1A	Anks1b
ANKS1B	Anks1b
ANKS1B	Anks1
ANKS3	Anks3
ANKS4B	Anks4b
ANKS6	Anks6
ANKUB1	Ankub1
ANKZF1	Ankzf1
ANLN	Anln
ANO1	Ano1
ANO1	Ano2
ANO1	Ano6
ANO1	Ano4
ANO1	Ano5
ANO1	Ano3
ANO10	Ano10
ANO2	Ano2
ANO2	Ano1
ANO2	Ano6
ANO2	Ano4
ANO2	Ano5
ANO2	Ano3
ANO3	Ano3
ANO3	Ano4
ANO3	Ano1
ANO3	Ano6
ANO3	Ano2
ANO3	Ano5
ANO4	Ano4
ANO4	Ano3
ANO4	Ano1
ANO4	Ano6
ANO4	Ano2
ANO4	Ano5
ANO5	Ano5
ANO5	Ano1
ANO5	Ano6
ANO5	Ano2
ANO5	Ano4
ANO5	Ano3
ANO6	Ano6
ANO6	Ano1
ANO6	Ano2
ANO6	Ano4
ANO6	Ano5
ANO6	Ano3
ANO7	Ano7
ANO8	Ano8
ANO9	Ano9
ANP32A	Anp32a
ANP32A	Anp32b
ANP32B	Anp32b
ANP32B	Anp32a
ANP32D	Anp32a
ANP32E	Anp32e
ANP32E	Snrpa1
ANPEP	Anpep
ANTKMT	Antkmt
ANTKMT	Gm50367
ANTXR1	Antxr1
ANTXR2	Antxr2
ANTXRL	Antxrl
ANTXRL	Gm30083
ANTXRL	Gm5460
ANXA1	Anxa1
ANXA10	Anxa10
ANXA11	Anxa11
ANXA13	Anxa13
ANXA2	Anxa2
ANXA2P2	Anxa2
ANXA2R	Gm21188
ANXA2R	Gm36079
ANXA3	Anxa3
ANXA4	Anxa4
ANXA5	Anxa5
ANXA6	Anxa6
ANXA7	Anxa7
ANXA8	Anxa8
ANXA8L1	Anxa8
ANXA9	Anxa9
AOAH	Aoah
AOC1	Aoc1
AOC1	Doxl2
AOC1	Doxl1
AOC1	Svs1
AOC2	Aoc2
AOC2	Aoc3
AOC3	Aoc3
AOC3	Aoc2
AOPEP	Aopep
AOX1	Aox1
AOX1	Aox3
AOX1	Aox4
AOX1	Aox2
AOX1	Xdh
AP1AR	Ap1ar
AP1B1	Ap1b1
AP1B1	Ap2b1
AP1G1	Ap1g1
AP1G1	Ap1g2
AP1G2	Ap1g2
AP1G2	Ap1g1
AP1M1	Ap1m1
AP1M1	Ap1m2
AP1M2	Ap1m2
AP1M2	Ap1m1
AP1S1	Ap1s1
AP1S2	Ap1s2
AP1S3	Ap1s3
AP2A1	Ap2a1
AP2A1	Ap2a2
AP2A2	Ap2a2
AP2A2	Ap2a1
AP2B1	Ap2b1
AP2B1	Ap1b1
AP2M1	Ap2m1
AP2S1	Ap2s1
AP3B1	Ap3b1
AP3B1	Ap3b2
AP3B2	Ap3b2
AP3B2	Ap3b1
AP3D1	Ap3d1
AP3M1	Ap3m1
AP3M1	Ap3m2
AP3M2	Ap3m2
AP3M2	Ap3m1
AP3S1	Ap3s1
AP3S2	Ap3s2
AP4B1	Ap4b1
AP4B1	Gm43064
AP4E1	Ap4e1
AP4M1	Ap4m1
AP4S1	Ap4s1
AP5B1	Ap5b1
AP5M1	Ap5m1
AP5S1	Ap5s1
AP5Z1	Ap5z1
APAF1	Apaf1
APBA1	Apba1
APBA1	Apba2
APBA2	Apba2
APBA2	Apba1
APBA3	Apba3
APBB1	Apbb1
APBB1IP	Apbb1ip
APBB2	Apbb2
APBB3	Apbb3
APBB3	Sra1
APC	Apc
APC	Apc2
APC2	Apc2
APC2	Apc
APCDD1	Apcdd1
APCS	Apcs
APCS	Mptx1
APCS	Mptx2
APCS	Crp
APEH	Apeh
APELA	Apela
APEX1	Apex1
APEX2	Apex2
APH1A	Aph1a
APH1B	Aph1c
APH1B	Aph1b
API5	Api5
APIP	Apip
APLF	Aplf
APLN	Apln
APLNR	Aplnr
APLP1	Aplp1
APLP2	Aplp2
APMAP	Apmap
APOA1	Apoa1
APOA2	Apoa2
APOA4	Apoa4
APOA4	Krt20
APOA5	Apoa5
APOB	Apob
APOBEC1	Apobec1
APOBEC2	Apobec2
APOBEC3B	Apobec3
APOBEC3C	Apobec3
APOBEC3D	Apobec3
APOBEC3F	Apobec3
APOBEC3G	Apobec3
APOBEC3H	Apobec3
APOBEC4	Apobec4
APOBR	Apobr
APOC1	Apoc1
APOC1P1	Apoc1
APOC2	Apoc2
APOC2	Gm44805
APOC3	Apoc3
APOC4	Apoc4
APOC4-APOC2	Gm44805
APOC4-APOC2	Apoc4
APOC4-APOC2	Apoc2
APOD	Apod
APOE	Apoe
APOF	Apof
APOF	Apon
APOH	Apoh
APOL1	Apol9a
APOL1	Apol10b
APOL1	Apol11a
APOL1	Apol9b
APOL1	Apol7c
APOL1	Apol7a
APOL1	Apol8
APOL1	Apol10a
APOL1	Apol11b
APOL1	Apol7b
APOL1	Apol7e
APOL2	Apol9a
APOL2	Apol8
APOL2	Apol10b
APOL2	Apol11a
APOL2	Apol7c
APOL2	Apol7a
APOL2	Apol10a
APOL2	Apol11b
APOL2	Apol7b
APOL2	Apol7e
APOL2	Apol9b
APOL3	Apol9a
APOL3	Apol7a
APOL3	Apol8
APOL3	Apol10b
APOL3	Apol11a
APOL3	Apol9b
APOL3	Apol7c
APOL3	Apol10a
APOL3	Apol11b
APOL3	Apol7b
APOL3	Apol7e
APOL4	Apol9a
APOL4	Apol7c
APOL4	Apol8
APOL4	Apol10b
APOL4	Apol11a
APOL4	Apol9b
APOL4	Apol7a
APOL4	Apol10a
APOL4	Apol11b
APOL4	Apol7b
APOL4	Apol7e
APOL6	Apol6
APOLD1	Apold1
APOM	Apom
APOO	Apoo
APOO	Apoo-ps
APOOL	Apool
APP	App
APPBP2	Appbp2
APPL1	Appl1
APPL1	Appl2
APPL2	Appl2
APPL2	Appl1
APRT	Aprt
APTX	Aptx
AQP1	Aqp1
AQP11	Aqp11
AQP12A	Aqp12
AQP12B	Aqp12
AQP2	Aqp2
AQP3	Aqp3
AQP4	Aqp4
AQP5	Aqp5
AQP6	Aqp6
AQP7	Aqp7
AQP7P3	Aqp7
AQP8	Aqp8
AQP9	Aqp9
AQR	Aqr
AR	Ar
ARAF	Araf
ARAF	Braf
ARAF	Raf1
ARAP1	Arap1
ARAP1	Arap3
ARAP1	Arap2
ARAP2	Arap2
ARAP2	Arap1
ARAP2	Arap3
ARAP3	Arap3
ARAP3	Arap1
ARAP3	Arap2
ARC	Arc
ARCN1	Arcn1
AREG	Areg
AREL1	Arel1
ARF1	Arf1
ARF1	Arf2
ARF3	Arf3
ARF3	Arf1
ARF3	Arf2
ARF4	Arf4
ARF4	Arf5
ARF5	Arf5
ARF5	Arf4
ARF6	Arf6
ARFGAP1	Arfgap1
ARFGAP2	Arfgap2
ARFGAP3	Arfgap3
ARFGEF1	Arfgef1
ARFGEF1	Arfgef2
ARFGEF2	Arfgef2
ARFGEF2	Arfgef1
ARFGEF3	Arfgef3
ARFIP1	Arfip1
ARFIP1	Gm37240
ARFIP2	Arfip2
ARFRP1	Arfrp1
ARG1	Arg1
ARG2	Arg2
ARGFX	Crx
ARGFX	Otx1
ARGFX	Otx2
ARGLU1	Arglu1
ARHGAP1	Arhgap1
ARHGAP1	Arhgap8
ARHGAP10	Arhgap10
ARHGAP10	Arhgap42
ARHGAP10	Ophn1
ARHGAP10	Arhgap26
ARHGAP11A	Arhgap11a
ARHGAP11B	Chn1
ARHGAP11B	Chn2
ARHGAP11B	Arhgap11a
ARHGAP12	Arhgap12
ARHGAP15	Arhgap15
ARHGAP17	Arhgap17
ARHGAP17	Arhgap44
ARHGAP18	Arhgap18
ARHGAP18	Arhgap28
ARHGAP19	Arhgap19
ARHGAP19-SLIT1	Arhgap19
ARHGAP20	Arhgap20
ARHGAP20	1700006A11Rik
ARHGAP20	Gm1527
ARHGAP21	Arhgap21
ARHGAP22	Arhgap22
ARHGAP22	Arhgap24
ARHGAP23	Arhgap23
ARHGAP24	Arhgap24
ARHGAP24	Arhgap22
ARHGAP25	Arhgap25
ARHGAP26	Arhgap26
ARHGAP26	Arhgap26
ARHGAP26	Arhgap42
ARHGAP26	Arhgap10
ARHGAP26	Ophn1
ARHGAP26	Arhgap26
ARHGAP27	Arhgap27
ARHGAP28	Arhgap28
ARHGAP28	Arhgap18
ARHGAP29	Arhgap29
ARHGAP30	Arhgap30
ARHGAP31	Arhgap31
ARHGAP32	Arhgap32
ARHGAP32	Arhgap33
ARHGAP33	Arhgap33
ARHGAP33	Arhgap32
ARHGAP35	Arhgap35
ARHGAP35	Arhgap5
ARHGAP36	Arhgap36
ARHGAP39	Arhgap39
ARHGAP4	Arhgap4
ARHGAP4	Srgap2
ARHGAP4	Srgap1
ARHGAP4	Srgap3
ARHGAP40	Arhgap40
ARHGAP42	Arhgap42
ARHGAP42	Arhgap10
ARHGAP42	Ophn1
ARHGAP42	Arhgap26
ARHGAP44	Arhgap44
ARHGAP44	Arhgap17
ARHGAP45	Arhgap45
ARHGAP5	Arhgap5
ARHGAP5	Arhgap35
ARHGAP6	Arhgap6
ARHGAP8	Arhgap8
ARHGAP8	Arhgap1
ARHGAP9	Arhgap9
ARHGDIA	Arhgdia
ARHGDIB	Arhgdib
ARHGDIG	Arhgdig
ARHGEF1	Arhgef1
ARHGEF10	Arhgef10
ARHGEF10	Arhgef10l
ARHGEF10L	Arhgef10l
ARHGEF10L	Arhgef10
ARHGEF11	Arhgef11
ARHGEF12	Arhgef12
ARHGEF15	Arhgef15
ARHGEF16	Arhgef16
ARHGEF16	Arhgef26
ARHGEF17	Arhgef17
ARHGEF18	Arhgef18
ARHGEF18	Arhgef28
ARHGEF19	Arhgef19
ARHGEF19	Arhgef5
ARHGEF2	Arhgef2
ARHGEF25	Arhgef25
ARHGEF26	Arhgef26
ARHGEF26	Arhgef16
ARHGEF28	Arhgef28
ARHGEF3	Arhgef3
ARHGEF33	Arhgef33
ARHGEF35	Arhgef5
ARHGEF35	Arhgef19
ARHGEF37	Arhgef37
ARHGEF38	Arhgef38
ARHGEF38	Dnmbp
ARHGEF39	Arhgef39
ARHGEF4	Arhgef4
ARHGEF4	Spata13
ARHGEF4	Arhgef9
ARHGEF40	Arhgef40
ARHGEF5	Arhgef5
ARHGEF5	Arhgef19
ARHGEF6	Arhgef6
ARHGEF6	Arhgef7
ARHGEF7	Arhgef7
ARHGEF7	Arhgef6
ARHGEF9	Arhgef9
ARHGEF9	Spata13
ARHGEF9	Arhgef4
ARID1A	Arid1a
ARID1A	Arid1b
ARID1B	Arid1b
ARID1B	Arid1a
ARID2	Arid2
ARID3A	Arid3a
ARID3B	Arid3b
ARID3C	Arid3c
ARID4A	Arid4a
ARID4B	Arid4b
ARID5A	Arid5a
ARID5B	Arid5b
ARIH1	Arih1
ARIH2	Arih2
ARL1	Arl1
ARL10	Arl10
ARL11	Arl11
ARL13A	Arl13a
ARL13B	Arl13b
ARL13B	Arl11
ARL14	Arl14
ARL14EP	Arl14ep
ARL14EPL	Arl14epl
ARL15	Arl15
ARL16	Arl16
ARL17A	Arf2
ARL17A	Arf1
ARL17B	Arf2
ARL2	Arl2
ARL2BP	Arl2bp
ARL2BPP3	Arl2bp
ARL3	Arl3
ARL4A	Arl4a
ARL4C	Arl4c
ARL4D	Arl4d
ARL5A	Arl5a
ARL5A	Arl5b
ARL5B	Arl5b
ARL5B	Arl5a
ARL5C	Arl5c
ARL6	Arl6
ARL6IP1	Arl6ip1
ARL6IP4	Arl6ip4
ARL6IP5	Arl6ip5
ARL6IP6	Arl6ip6
ARL8A	Arl8a
ARL8A	Arl8b
ARL8B	Arl8b
ARL8B	Arl8a
ARL9	Arl9
ARMC1	Armc1
ARMC10	Armc10
ARMC12	Armc12
ARMC2	Armc2
ARMC3	Armc3
ARMC5	Armc5
ARMC6	Armc6
ARMC7	Armc7
ARMC8	Armc8
ARMC9	Armc9
ARMCX1	Armcx1
ARMCX2	Armcx2
ARMCX3	Armcx3
ARMCX4	Armcx4
ARMCX5	Armcx5
ARMCX5-GPRASP2	Bhlhb9
ARMCX6	Armcx6
ARMCX7P	Gm16397
ARMH1	Armh1
ARMH2	Armh2
ARMH3	Armh3
ARMH4	Armh4
ARMT1	Armt1
ARNT	Arnt
ARNT	Arnt2
ARNT2	Arnt2
ARNT2	Arnt
ARNTL	Arntl
ARNTL2	Arntl2
ARPC1A	Arpc1a
ARPC1B	Arpc1b
ARPC2	Arpc2
